post_text,evidence,evidence_original,source_combo,DSM5_symptom,status,sentence_id
I don ' t have a passion for anytհing I lost interest in most 𝚝hings about 𝚝he age of (idk what happened to me maybe some one of my childhood operations something gone wrong) after losing at 10; my became occupied wіth and just wasting time mindlessly or on intellectual things like science anԁ math.,I don ' t have a passion for anytհing I lost interest in most 𝚝hings about 𝚝he age of (idk what happened to me maybe some one of my childhood operations something gone wrong) after losing at 10; my became occupied wіth and just wasting time mindlessly or on intellectual things like science anԁ math.,I don't have a passion for anything I lost interest in most things about the age of 10 (idk what happened to me maybe some event or one of my childhood operations something gone wrong) after losing it at 10; my time became occupied with philosophy and just wasting time mindlessly or on intellectual things like science and math.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_212_394_1
I don ' t have a passion for anytհing I lost interest in most 𝚝hings about 𝚝he age of (idk what happened to me maybe some one of my childhood operations something gone wrong) after losing at 10; my became occupied wіth and just wasting time mindlessly or on intellectual things like science anԁ math.,I don ' t have a passion for anytհing I lost interest in most 𝚝hings about 𝚝he age of (idk what happened to me maybe some one of my childhood operations something gone wrong) after losing at 10; my became occupied wіth and just wasting time mindlessly or on intellectual things like science anԁ math.,I don't have a passion for anything I lost interest in most things about the age of 10 (idk what happened to me maybe some event or one of my childhood operations something gone wrong) after losing it at 10; my time became occupied with philosophy and just wasting time mindlessly or on intellectual things like science and math.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_212_394_1
I don ' t have a passion for I lost interes𝚝 in most things about the age of 10 (idk what happened to me maybe some event or onе ｍy childhood operations sometհing gone wrong) after losing 10; my time became occupied with philosophy and just time mindlessly or intеllectual things like science and math.,I don ' t have a passion for I lost interes𝚝 in most things about the age of 10 (idk what happened to me maybe some event or onе ｍy childhood operations sometհing gone wrong) after losing 10; my time became occupied with philosophy and just time mindlessly or intеllectual things like science and math.,I don't have a passion for anything I lost interest in most things about the age of 10 (idk what happened to me maybe some event or one of my childhood operations something gone wrong) after losing it at 10; my time became occupied with philosophy and just wasting time mindlessly or on intellectual things like science and math.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_212_394_1
I ' vе failed life.,I ' vе failed life.,I've failed at life.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2130_1123_14
I ' failеd at life.,I ' failеd at life.,I've failed at life.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2130_1123_14
I gеt irritable.,I gеt irritable.,I get really irritable.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_600_2
I get irri𝚝able.,I get irri𝚝able.,I get really irritable.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_993_600_2
I ea𝚝 food anymore.,I ea𝚝 food anymore.,I cant eat food anymore.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_2815_1699_178
I cant ea𝚝 anymore.,I cant ea𝚝 anymore.,I cant eat food anymore.,nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,1,s_2815_1699_178
Makеs me cry time.,Makеs me cry time.,Makes me cry every time.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2903_576_1
Makes me every timе.,Makes me every timе.,Makes me cry every time.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2903_576_1
Best оf my life.,Best оf my life.,Best decision of my life.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1913_223_1
Best of my lifе.,Best of my lifе.,Best decision of my life.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,0,s_1913_223_1
I ' m unⅼovable.,I ' m unⅼovable.,I'm extremely unlovable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_320_0
I ' m extremelу.,I ' m extremelу.,I'm extremely unlovable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_320_0
I deserve be ha𝚝ed.,I deserve be ha𝚝ed.,I deserve to be hated.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_320_1
I to be ha𝚝ed.,I to be ha𝚝ed.,I deserve to be hated.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_320_1
I am ex𝚝remely atm.,I am ex𝚝remely atm.,I am extremely suicidal atm.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2800_49_0
I am extremely ɑtm.,I am extremely ɑtm.,I am extremely suicidal atm.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2800_49_0
Im to giѵe up,Im to giѵe up,Im about to give up,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2800_49_3
Im about give սp,Im about give սp,Im about to give up,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2800_49_3
Side effeϲts,Side effeϲts,Antidepressant side effects,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1329_146_0
Antidepressant sidе,Antidepressant sidе,Antidepressant side effects,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_1329_146_0
I being depresseԁ.,I being depresseԁ.,I hate being depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1506_1_8
I hate beinɡ.,I hate beinɡ.,I hate being depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1506_1_8
Ive a lot оf work.,Ive a lot оf work.,Ive missed a lot of work.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_2023_576_6
Ive a lot o𝚏 work.,Ive a lot o𝚏 work.,Ive missed a lot of work.,nlp_randword_delete+ta_wordswap_homoglyph,COGNITIVE_ISSUES,1,s_2023_576_6
Every daу I wish to.,Every daу I wish to.,Every day I wish to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1483_222_23
Eveⲅy day I wish to.,Eveⲅy day I wish to.,Every day I wish to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1483_222_23
Or I ' ll crу.,Or I ' ll crу.,Or sometimes I'll cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1160_93_3
Or I ' ⅼl cry.,Or I ' ⅼl cry.,Or sometimes I'll cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1160_93_3
I would cry ѕo hard.,I would cry ѕo hard.,And I would cry so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2190_134_3
And I woսld so hard.,And I woսld so hard.,And I would cry so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2190_134_3
"I have struggled with binge eating for a decade, bսt I think ' m finally recovering from that because I ' ve gone from bingiոg 2500 + calories evеry other day, to just finding a I like I want to binge.","I have struggled with binge eating for a decade, bսt I think ' m finally recovering from that because I ' ve gone from bingiոg 2500 + calories evеry other day, to just finding a I like I want to binge.","I have struggled with binge eating for a decade, but I think I'm finally recovering from that because I've gone from binging 2500+ calories every other day, to just finding a snack when I feel like I want to binge.",nlp_randword_delete+ta_wordswap_homoglyph,APPETITE_CHANGE,0,s_1499_1118_9
I out foⲅ my family.,I out foⲅ my family.,I cry out for my family.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1692_774_55
I out for my fɑmily.,I out for my fɑmily.,I cry out for my family.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1692_774_55
I kill myѕelf,I kill myѕelf,I wanna kill myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1586_1434_1
I kill mysеlf,I kill mysеlf,I wanna kill myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1586_1434_1
Im gonոa myself.,Im gonոa myself.,Im gonna kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2139_27_8
Im ɡonna myself.,Im ɡonna myself.,Im gonna kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2139_27_8
Agrеed I hate myself,Agrеed I hate myself,Agreed I also hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1867_656_0
Agreed I hate myѕelf,Agreed I hate myѕelf,Agreed I also hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1867_656_0
Feel ѕuccessful,Feel ѕuccessful,I feel successful,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_276_620_0
Feel success𝚏ul,Feel success𝚏ul,I feel successful,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_276_620_0
My self esteem ɡone.,My self esteem ɡone.,My self esteem is gone.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_102_11
My esteem is gonе.,My esteem is gonе.,My self esteem is gone.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_102_11
My esteem is gоne.,My esteem is gоne.,My self esteem is gone.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_102_11
Self esteem іs gone.,Self esteem іs gone.,My self esteem is gone.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_102_11
"I feel ѕo, so empty.","I feel ѕo, so empty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1483_30_2
"I feel so, so еmpty.","I feel so, so еmpty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,0,s_1483_30_2
"I feel so, so еmpty.","I feel so, so еmpty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1483_30_2
"I feel ѕo, so empty.","I feel ѕo, so empty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1483_30_2
"I feel ѕo, so empty.","I feel ѕo, so empty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1483_30_2
"I feel so, so eｍpty.","I feel so, so eｍpty.","I feel so worthless, so empty.",nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1483_30_2
I get rеal fast,I get rеal fast,I get tired real fast,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_17_969_1
I tired real fas𝚝,I tired real fas𝚝,I get tired real fast,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_17_969_1
And I felt ɑs shit.,And I felt ɑs shit.,And I felt guilty as shit.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_984_446_4
And I fel𝚝 as shit.,And I fel𝚝 as shit.,And I felt guilty as shit.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_984_446_4
But I am feеling.,But I am feеling.,But I am feeling miserable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2415_600_3
But I aｍ feeling.,But I aｍ feeling.,But I am feeling miserable.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2415_600_3
"Some suicide attempts left mw crying qfter ɑll the pain and once, the of my mother just at оther side of the door and she waking me up cheerfully the morning, but again, liѵing for others can only go so fqr, this is the brea𝒌ing point where the point of not caring anymore if I can rid 𝚝his pain is stronger and cоming closer again.","Some suicide attempts left mw crying qfter ɑll the pain and once, the of my mother just at оther side of the door and she waking me up cheerfully the morning, but again, liѵing for others can only go so fqr, this is the brea𝒌ing point where the point of not caring anymore if I can rid 𝚝his pain is stronger and cоming closer again.","Some suicide attempts left mw crying qfter all the pain and once, the thought of my mother just at the other side of the door and she waking me up cheerfully the next morning, but again, living for others can only go so fqr, and this is the breaking point where the point of not caring anymore if I can get rid of this pain is becoming stronger and coming closer again.",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_782_6_12
"Some suicide attempts left mw crying qfter all pain and once, the tհought o𝚏 my mother just at the otհer side of the door and she waking me up cheerfully the next morning, but again, living for otհers ϲan only go so fqr, and thiѕ the breaking where the point not caring if can get rid of this pain is becoming stronger and closer again.","Some suicide attempts left mw crying qfter all pain and once, the tհought o𝚏 my mother just at the otհer side of the door and she waking me up cheerfully the next morning, but again, living for otհers ϲan only go so fqr, and thiѕ the breaking where the point not caring if can get rid of this pain is becoming stronger and closer again.","Some suicide attempts left mw crying qfter all the pain and once, the thought of my mother just at the other side of the door and she waking me up cheerfully the next morning, but again, living for others can only go so fqr, and this is the breaking point where the point of not caring anymore if I can get rid of this pain is becoming stronger and coming closer again.",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_782_6_12
Don ' t like Se×,Don ' t like Se×,I don't like Sex,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2456_821_1
I doո ' t Sex,I doո ' t Sex,I don't like Sex,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2456_821_1
I doո ' t enjoy.,I doո ' t enjoy.,I don't enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_550_8
I don ' 𝚝 enjoy.,I don ' 𝚝 enjoy.,I don't enjoy anything.,nlp_randword_delete+ta_wordswap_homoglyph,ANHEDONIA,1,s_2415_550_8
Mysel𝚏,Mysel𝚏,Kill myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1201_307_0
Myseⅼf,Myseⅼf,Kill myself,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_1201_307_0
Am sad waіting.,Am sad waіting.,I am sad waiting.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_577_923_1
Am sad ԝaiting.,Am sad ԝaiting.,I am sad waiting.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_577_923_1
Foreveⲅ,Foreveⲅ,Forever Alone,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2908_76_0
Fоrever,Fоrever,Forever Alone,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2908_76_0
I cried 𝚝oday.,I cried 𝚝oday.,I cried today too.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2035_67_1
I cried toԁay.,I cried toԁay.,I cried today too.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2035_67_1
i hate mуself.,i hate mуself.,i hate myself now.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2326_622_1
i ha𝚝e now.,i ha𝚝e now.,i hate myself now.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_2326_622_1
I hɑte myself,I hɑte myself,Aaaaand i hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_683_112_0
Aaaaanԁ i myself,Aaaaanԁ i myself,Aaaaand i hate myself,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_683_112_0
And I so tirеd.,And I so tirеd.,And I was so tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1514_213_111
Anԁ I was so.,Anԁ I was so.,And I was so tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_1514_213_111
I ' m juѕt not.,I ' m juѕt not.,I'm just not happy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2143_312_17
I ' just nоt happy.,I ' just nоt happy.,I'm just not happy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2143_312_17
I ' m ϲrying right.,I ' m ϲrying right.,I'm crying right now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_174_66_1
I ' m crying rigհt.,I ' m crying rigհt.,I'm crying right now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_174_66_1
i truly waոt to.,i truly waոt to.,i truly want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_8_309_1
i truly ԝant to.,i truly ԝant to.,i truly want to die.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_8_309_1
"riɡht now, commit.","riɡht now, commit.","right now, commit suicide.",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_8_309_2
"right now, coｍmit.","right now, coｍmit.","right now, commit suicide.",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_8_309_2
I haѵe always.,I haѵe always.,I have always failed.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_95_6
Have aⅼways failed.,Have aⅼways failed.,I have always failed.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_356_95_6
Sо not sad.,Sо not sad.,Im so not sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2815_562_47
Im so sɑd.,Im so sɑd.,Im so not sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2815_562_47
"So sɑd, I cry every.","So sɑd, I cry every.","So sad, I cry every time.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1082_1_0
"So saԁ, I cry time.","So saԁ, I cry time.","So sad, I cry every time.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1082_1_0
"So saԁ, I cry time.","So saԁ, I cry time.","So sad, I cry every time.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1082_1_0
"So sad, I cry еvery.","So sad, I cry еvery.","So sad, I cry every time.",nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1082_1_0
Now I ' depresѕed.,Now I ' depresѕed.,Now I'm depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1276_718_3
Aոd now I ' m.,Aոd now I ' m.,And now I'm sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_18_228_26
And noԝ I ' m.,And noԝ I ' m.,And now I'm sad.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_18_228_26
I ' m hapрy.,I ' m hapрy.,I'm not happy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1900_293_0
I ' m haрpy.,I ' m haрpy.,I'm not happy.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1900_293_0
I fսcking CRYING.,I fսcking CRYING.,I am fucking CRYING.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_74_207_1
I fuckiոg CRYING.,I fuckiոg CRYING.,I am fucking CRYING.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_74_207_1
I am very ⅼonely.,I am very ⅼonely.,I am very lonely now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2415_1014_9
I am vеry now.,I am vеry now.,I am very lonely now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2415_1014_9
I keeр.,I keeр.,I keep crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2100_307_1
I cryiոg.,I cryiոg.,I keep crying.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2100_307_1
wanna diе,wanna diе,i wanna die,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_41_1224_0
I mysel𝚏.,I mysel𝚏.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1899_295_2
I mуself.,I mуself.,I hate myself.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1899_295_2
Havе insomnia.,Havе insomnia.,I have insomnia.,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_341_1177_1
Am 𝚝ired.,Am 𝚝ired.,I am tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_681_475_2
I tirеd.,I tirеd.,I am tired.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_681_475_2
I gеt tired very.,I gеt tired very.,I get tired very easily.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2669_4_3
I ge𝚝 tired very.,I ge𝚝 tired very.,I get tired very easily.,nlp_randword_delete+ta_wordswap_homoglyph,FATIGUE,1,s_2669_4_3
I crу every,I crу every,I cry every time,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_1299_0
I every timе,I every timе,I cry every time,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2023_1299_0
I ' d rɑther kill.,I ' d rɑther kill.,I'd rather kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_342_141_4
I ' d rather kiⅼl.,I ' d rather kiⅼl.,I'd rather kill myself.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_342_141_4
I ѕo hard.,I ѕo hard.,I cried so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1499_700_10
I sо hard.,I sо hard.,I cried so hard.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_1499_700_10
Ill kiⅼl myself.,Ill kiⅼl myself.,Ill kill myself now.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_587_278_2
Kiⅼl myself now.,Kiⅼl myself now.,Ill kill myself now.,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_587_278_2
' m still dеpressed.,' m still dеpressed.,I'm still depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2401_0_9
I ' m s𝚝ill.,I ' m s𝚝ill.,I'm still depressed.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2401_0_9
I am very on ѕex.,I am very on ѕex.,I am very focused on sex.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_731_903_4
I am verу on sex.,I am verу on sex.,I am very focused on sex.,nlp_randword_delete+ta_wordswap_homoglyph,SPECIAL_CASE,1,s_731_903_4
My lifе skills weak.,My lifе skills weak.,My life skills are weak.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_394_8
My life skills ԝeak.,My life skills ԝeak.,My life skills are weak.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1738_394_8
"My body is in constant pain, constant head aches, extⲅeme heat flashеs, on off, nausea, .. Worst of all my depression and anxiety has gotten so muϲh worse which has led me cutting and suicidal thoughts.","My body is in constant pain, constant head aches, extⲅeme heat flashеs, on off, nausea, .. Worst of all my depression and anxiety has gotten so muϲh worse which has led me cutting and suicidal thoughts.","My body is in constant pain, constant head aches, extreme heat flashes, on and off fevers, nausea, etc.. Worst of all my depression and anxiety has gotten so much worse which has led me to cutting and suicidal thoughts.",nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_156_345_8
I cⲅy I see this.,I cⲅy I see this.,I cry everytime I see this.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2000_29_0
I cry I ѕee this.,I cry I ѕee this.,I cry everytime I see this.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,1,s_2000_29_0
ϲloser to,ϲloser to,closer to suicide,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_14_0
closeⲅ to,closeⲅ to,closer to suicide,nlp_randword_delete+ta_wordswap_homoglyph,SUICIDAL_THOUGHTS,1,s_2584_14_0
I don ' 𝚝 get enough,I don ' 𝚝 get enough,I don't get enough sleep,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_1034_161_0
I dоn ' t get sleep,I dоn ' t get sleep,I don't get enough sleep,nlp_randword_delete+ta_wordswap_homoglyph,SLEEP_ISSUES,1,s_1034_161_0
I ' m qui𝚝e sad now.,I ' m qui𝚝e sad now.,I'm feeling quite sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1132_1004_0
I ' m quіte sad now.,I ' m quіte sad now.,I'm feeling quite sad now.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1132_1004_0
ill start feeling extremely shitty aЬout mуself afterwards as i alreadу have low self esteem start to like it was something i said or its my fault really affecting my mental health as well like ill start to myself im the toxiϲ for thinking that she always needs to act thе same i do i honestly dont even.,ill start feeling extremely shitty aЬout mуself afterwards as i alreadу have low self esteem start to like it was something i said or its my fault really affecting my mental health as well like ill start to myself im the toxiϲ for thinking that she always needs to act thе same i do i honestly dont even.,ill start feeling extremely shitty about myself afterwards as i already have low self esteem ill start to feel like it was something i said or if its my fault its really affecting my mental health as well like ill start to myself im the toxic one for thinking that she always needs to act the same i do i honestly dont even know.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1194_0_4
ill start feeling extremely shitty about myself afterwards as i already have low self esteem ill start to feel like it was something said or if its fault its really af𝚏ecting my mental health as ԝell like ill start to im the toxic for that she always needs 𝚝o ac𝚝 the same do i honestly dont eѵen know.,ill start feeling extremely shitty about myself afterwards as i already have low self esteem ill start to feel like it was something said or if its fault its really af𝚏ecting my mental health as ԝell like ill start to im the toxic for that she always needs 𝚝o ac𝚝 the same do i honestly dont eѵen know.,ill start feeling extremely shitty about myself afterwards as i already have low self esteem ill start to feel like it was something i said or if its my fault its really affecting my mental health as well like ill start to myself im the toxic one for thinking that she always needs to act the same i do i honestly dont even know.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_1194_0_4
Wanted tо.,Wanted tо.,Wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1586_538_1
Wanted crу.,Wanted crу.,Wanted to cry.,nlp_randword_delete+ta_wordswap_homoglyph,DEPRESSED_MOOD,0,s_1586_538_1
I am 𝚏ailing.,I am 𝚏ailing.,I am failing miserably.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_993_720_4
I failinɡ miserably.,I failinɡ miserably.,I am failing miserably.,nlp_randword_delete+ta_wordswap_homoglyph,WORTHLESSNESS,1,s_993_720_4
